episode,reward,score,energy,app_timeout_rate,task_timeout_rate,curve_type
252,-293.50145239750105,-0.04,0.2020289622383639,0.04,0.6503333333333333,training
253,-285.2515203660228,-0.0266666666666666,0.2057052948085214,0.0266666666666666,0.651,training
254,-238.45098033572103,-0.0466666666666666,0.2010570404068706,0.0466666666666666,0.6533333333333333,training
255,-257.7392256400257,-0.0133333333333333,0.2036632263418872,0.0133333333333333,0.6513333333333333,training
256,-263.6297904941933,-0.0333333333333333,0.2001953015653958,0.0333333333333333,0.6506666666666666,training
257,-281.2064041202332,-0.0333333333333333,0.2070604787662116,0.0333333333333333,0.6543333333333333,training
258,-230.43804754109712,-0.02,0.201014599186099,0.02,0.6493333333333333,training
259,-355.24144700423767,-0.0333333333333333,0.2229784135594484,0.0333333333333333,0.6543333333333333,training
260,-268.4982201975965,-0.04,0.1993943124245852,0.04,0.6483333333333333,training
261,-225.5155082603283,-0.0133333333333333,0.1998456099165779,0.0133333333333333,0.6473333333333333,training
262,-281.9984021694578,-0.0466666666666666,0.2122222379473204,0.0466666666666666,0.6516666666666666,training
263,-276.0344044933963,-0.0333333333333333,0.2105659649679661,0.0333333333333333,0.6546666666666666,training
264,-252.0901420836421,-0.02,0.2025992489204996,0.02,0.65,training
265,-252.9255835991784,-0.0266666666666666,0.2063559026416116,0.0266666666666666,0.65,training
266,-247.77014536595456,-0.0266666666666666,0.201972464441962,0.0266666666666666,0.652,training
267,-388.3089974306888,-0.0466666666666666,0.2204452584363352,0.0466666666666666,0.6576666666666666,training
268,-306.67494347485376,-0.0266666666666666,0.2136862736300509,0.0266666666666666,0.6516666666666666,training
269,-247.9975992650029,-0.0266666666666666,0.1993915689685313,0.0266666666666666,0.6473333333333333,training
270,-229.30144436889168,-0.0333333333333333,0.1974273998038788,0.0333333333333333,0.649,training
271,-220.29380966238028,-0.04,0.1971663575618255,0.04,0.655,training
272,-236.0640984950247,-0.0266666666666666,0.1975588151337109,0.0266666666666666,0.6506666666666666,training
273,-207.05926726043128,-0.04,0.1973176343695463,0.04,0.6516666666666666,training
274,-233.2854199604937,-0.0333333333333333,0.2012095094190415,0.0333333333333333,0.6533333333333333,training
275,-239.08369821062504,-0.0333333333333333,0.2006110811510839,0.0333333333333333,0.6503333333333333,training
276,-294.46585902187314,-0.0333333333333333,0.2121769493728437,0.0333333333333333,0.6536666666666666,training
277,-274.2176993848498,-0.0333333333333333,0.200286732126931,0.0333333333333333,0.6493333333333333,training
278,-239.19879964146887,-0.0266666666666666,0.1989872886305189,0.0266666666666666,0.6493333333333333,training
279,-217.3389103732014,-0.0266666666666666,0.1974818335005746,0.0266666666666666,0.6536666666666666,training
280,-437.3909314317117,-0.0666666666666666,0.2373787572717704,0.0666666666666666,0.6563333333333333,training
281,-275.68577184374857,-0.04,0.2107353952320992,0.04,0.651,training
282,-334.4646481456041,-0.0266666666666666,0.2224447199710713,0.0266666666666666,0.654,training
283,-243.06193158049007,-0.0466666666666666,0.2045347635874329,0.0466666666666666,0.6543333333333333,training
284,-264.2494740892647,-0.02,0.2024668974649031,0.02,0.6486666666666666,training
285,-246.10651618768105,-0.04,0.1974457008467793,0.04,0.6506666666666666,training
286,-402.3375425980963,-0.04,0.2254835269150512,0.04,0.6516666666666666,training
287,-298.1813629615141,-0.02,0.2217247816942527,0.02,0.6546666666666666,training
288,-240.99548835074404,-0.0466666666666666,0.1982120948319814,0.0466666666666666,0.649,training
289,-277.65578244051005,-0.04,0.2192794832875151,0.04,0.651,training
290,-296.1912245207564,-0.0333333333333333,0.2139078579622824,0.0333333333333333,0.652,training
291,-232.5798139075693,-0.04,0.1994570514573233,0.04,0.649,training
292,-208.60827713728293,-0.0266666666666666,0.1987042894691683,0.0266666666666666,0.649,training
293,-214.39989027067864,-0.02,0.1975308146473507,0.02,0.65,training
294,-260.81830758398763,-0.04,0.1998282116576441,0.04,0.6536666666666666,training
295,-267.2717714451536,-0.04,0.1985634378405832,0.04,0.649,training
296,-238.1792900236217,-0.0133333333333333,0.1998705922366741,0.0133333333333333,0.6516666666666666,training
297,-249.74855952878303,-0.02,0.2030470024552174,0.02,0.6516666666666666,training
298,-273.46947809773025,-0.04,0.2046716246794146,0.04,0.6506666666666666,training
299,-215.30243775007708,-0.02,0.1990867745563266,0.02,0.6523333333333333,training
300,-207.01826232589875,-0.0333333333333333,0.1984559235924935,0.0333333333333333,0.6486666666666666,training
301,-244.6298790211992,-0.04,0.1983184089304983,0.04,0.652,training
302,-286.1150172695302,-0.0266666666666666,0.213477933305268,0.0266666666666666,0.651,training
303,-327.2161694059829,-0.0466666666666666,0.2129628684605798,0.0466666666666666,0.6546666666666666,training
304,-228.44041717298148,-0.0333333333333333,0.2024616904043301,0.0333333333333333,0.6496666666666666,training
305,-331.08049702956583,-0.0466666666666666,0.2164897025111083,0.0466666666666666,0.6523333333333333,training
306,-297.0817631474588,-0.0133333333333333,0.210194273116177,0.0133333333333333,0.655,training
307,-282.11086418102286,-0.02,0.2028437264250778,0.02,0.651,training
308,-238.86888276395567,-0.0466666666666666,0.1994601125936785,0.0466666666666666,0.6496666666666666,training
