episode,reward,score,energy,app_timeout_rate,task_timeout_rate,curve_type
37,-276.23599015494125,-0.0333333333333333,0.2012293614662482,0.0333333333333333,0.6456666666666667,training
38,-301.4943962926837,-0.06,0.2029123740937915,0.06,0.645,training
39,-273.3507885380202,-0.0466666666666666,0.2007382734787915,0.0466666666666666,0.6476666666666666,training
40,-331.270319328915,-0.06,0.2003481644278159,0.06,0.6456666666666667,training
41,-336.1025717086892,-0.0666666666666666,0.1996268431647649,0.0666666666666666,0.6393333333333333,training
42,-320.1144375658605,-0.0666666666666666,0.2004371157669366,0.0666666666666666,0.6413333333333333,training
43,-286.8776400106552,-0.04,0.200200399868367,0.04,0.6396666666666667,training
44,-303.42169589235783,-0.0666666666666666,0.201237891389186,0.0666666666666666,0.6413333333333333,training
45,-297.7239407639053,-0.0533333333333333,0.201479229167945,0.0533333333333333,0.6406666666666667,training
46,-290.1630190768784,-0.0533333333333333,0.2007087444048406,0.0533333333333333,0.6446666666666667,training
47,-308.72548510288857,-0.0533333333333333,0.2003970564246017,0.0533333333333333,0.64,training
48,-361.4057992218966,-0.06,0.2003317850038507,0.06,0.6416666666666667,training
49,-337.92329604600286,-0.06,0.2011758494566392,0.06,0.6443333333333333,training
50,-327.8709792774673,-0.0666666666666666,0.2017874104290805,0.0666666666666666,0.637,training
51,-312.2978445353209,-0.0533333333333333,0.2022816025310454,0.0533333333333333,0.6366666666666667,training
52,-307.02419214304246,-0.0466666666666666,0.2050511986310397,0.0466666666666666,0.645,training
53,-299.5817654464573,-0.0666666666666666,0.2035968112981109,0.0666666666666666,0.6413333333333333,training
54,-321.3391482126244,-0.0666666666666666,0.2052356073728199,0.0666666666666666,0.6363333333333333,training
55,-309.3651613771588,-0.08,0.2032537802429229,0.08,0.6423333333333333,training
56,-325.53089403457074,-0.0533333333333333,0.2038457013164487,0.0533333333333333,0.6453333333333333,training
57,-288.85021421225804,-0.0533333333333333,0.2023640760411489,0.0533333333333333,0.6493333333333333,training
58,-297.3072580030139,-0.0533333333333333,0.2025808119337851,0.0533333333333333,0.6416666666666667,training
59,-347.7967192310623,-0.0733333333333333,0.2012010870851298,0.0733333333333333,0.64,training
60,-337.6585091980258,-0.0733333333333333,0.2009758061883989,0.0733333333333333,0.6406666666666667,training
61,-351.3182478239009,-0.06,0.1994654401325956,0.06,0.642,training
62,-321.2840784136461,-0.06,0.2019932206980107,0.06,0.6376666666666667,training
63,-319.9221800102802,-0.06,0.2005882575901651,0.06,0.6356666666666667,training
64,-322.0353403521955,-0.06,0.2004340939806919,0.06,0.6386666666666667,training
65,-350.8469782443852,-0.0733333333333333,0.1998440315272754,0.0733333333333333,0.6366666666666667,training
66,-330.802250100331,-0.08,0.2022130086712085,0.08,0.6376666666666667,training
67,-279.4519494488238,-0.0666666666666666,0.2011830375749523,0.0666666666666666,0.6413333333333333,training
68,-271.9670814121902,-0.04,0.2020429389059516,0.04,0.6363333333333333,training
69,-279.1802286155108,-0.0466666666666666,0.2012484277855726,0.0466666666666666,0.6416666666666667,training
70,-356.9313171010371,-0.08,0.2035381229332431,0.08,0.642,training
71,-302.7792947122575,-0.0666666666666666,0.2017068477789116,0.0666666666666666,0.6353333333333333,training
72,-277.13477435228026,-0.0533333333333333,0.2012813730345499,0.0533333333333333,0.6323333333333333,training
73,-280.4728462770669,-0.0466666666666666,0.201903916839155,0.0466666666666666,0.64,training
74,-291.77185655161344,-0.06,0.2003096402794078,0.06,0.638,training
75,-321.6317252480001,-0.06,0.2015423494543996,0.06,0.641,training
76,-315.59730106833365,-0.0533333333333333,0.2005305972089777,0.0533333333333333,0.637,training
77,-279.3147901912664,-0.04,0.2015850166112628,0.04,0.6383333333333333,training
78,-325.80246852417025,-0.06,0.2012013879373848,0.06,0.6316666666666667,training
79,-246.82108673858303,-0.0466666666666666,0.2015186696499163,0.0466666666666666,0.6303333333333333,training
80,-302.07872227023256,-0.0733333333333333,0.2021717774130599,0.0733333333333333,0.635,training
81,-251.700621536163,-0.04,0.2020164679847335,0.04,0.6353333333333333,training
82,-258.17708364532274,-0.0533333333333333,0.2007050245576267,0.0533333333333333,0.636,training
83,-278.6173081840778,-0.0466666666666666,0.2000519178336603,0.0466666666666666,0.6366666666666667,training
84,-244.754510984002,-0.0533333333333333,0.2003461159554241,0.0533333333333333,0.634,training
85,-269.467328154578,-0.0266666666666666,0.2001684837748335,0.0266666666666666,0.6353333333333333,training
86,-273.9349545007786,-0.0533333333333333,0.2016707218391983,0.0533333333333333,0.6346666666666667,training
87,-299.5738404259497,-0.04,0.2011424015358373,0.04,0.6363333333333333,training
88,-288.1900535358255,-0.0733333333333333,0.2011723410794094,0.0733333333333333,0.637,training
89,-269.68294646227633,-0.0533333333333333,0.2010956088405484,0.0533333333333333,0.6413333333333333,training
90,-247.30569359551333,-0.0533333333333333,0.2010059953153576,0.0533333333333333,0.639,training
91,-251.65098827395985,-0.0466666666666666,0.2013432507020099,0.0466666666666666,0.6353333333333333,training
92,-258.9413291982962,-0.0533333333333333,0.200684265406356,0.0533333333333333,0.633,training
93,-271.7452914764044,-0.0666666666666666,0.2004297171201995,0.0666666666666666,0.6383333333333333,training
94,-232.8324189543412,-0.0333333333333333,0.2019849943438078,0.0333333333333333,0.632,training
95,-243.6619194861788,-0.0333333333333333,0.2007876102201883,0.0333333333333333,0.638,training
96,-256.9718657144236,-0.0466666666666666,0.2031217887359473,0.0466666666666666,0.6406666666666667,training
97,-238.2655539030285,-0.0266666666666666,0.2030853661659332,0.0266666666666666,0.6303333333333333,training
98,-208.03274907995424,-0.04,0.2012917124463301,0.04,0.634,training
99,-234.34498087159864,-0.0466666666666666,0.2008765502194908,0.0466666666666666,0.638,training
100,-260.78963804505287,-0.04,0.2027480160130096,0.04,0.6373333333333333,training
101,-237.81281874612503,-0.04,0.201703088757584,0.04,0.6386666666666667,training
102,-250.0296513793282,-0.0333333333333333,0.2021555240657936,0.0333333333333333,0.639,training
103,-210.9157678870613,-0.0266666666666666,0.2010008525567948,0.0266666666666666,0.636,training
104,-209.0773176551036,-0.0333333333333333,0.2009031716786183,0.0333333333333333,0.6333333333333333,training
105,-230.4437811247909,-0.0333333333333333,0.2011440213757388,0.0333333333333333,0.639,training
106,-254.4667749577583,-0.0266666666666666,0.2008650590364601,0.0266666666666666,0.6366666666666667,training
107,-188.7808166101807,-0.0266666666666666,0.2009715719369437,0.0266666666666666,0.632,training
108,-222.51357820674409,-0.04,0.2009306856285007,0.04,0.6363333333333333,training
109,-216.9242087684413,-0.04,0.2006391004984751,0.04,0.6373333333333333,training
110,-251.99841805997627,-0.04,0.2008761320687372,0.04,0.6333333333333333,training
111,-212.5373067319747,-0.04,0.2008109546286597,0.04,0.6373333333333333,training
112,-230.5915103510148,-0.0533333333333333,0.2009777666943689,0.0533333333333333,0.636,training
113,-230.750654196586,-0.0333333333333333,0.2027972637061174,0.0333333333333333,0.6373333333333333,training
114,-230.52511154105463,-0.02,0.2041442646321295,0.02,0.635,training
115,-221.55345887581424,-0.04,0.2024927902620615,0.04,0.635,training
116,-210.57670525581588,-0.0266666666666666,0.2010147400806639,0.0266666666666666,0.6363333333333333,training
117,-186.2189730287953,-0.02,0.2022021303907014,0.02,0.634,training
118,-238.49707213856288,-0.0266666666666666,0.2056293610421549,0.0266666666666666,0.6436666666666667,training
119,-245.44222648974383,-0.0266666666666666,0.2030329175238088,0.0266666666666666,0.637,training
120,-179.3549262164183,-0.02,0.2014266678457495,0.02,0.6336666666666667,training
121,-246.62080660795576,-0.0333333333333333,0.2028009928030765,0.0333333333333333,0.6266666666666667,training
122,-223.8414957500401,-0.0266666666666666,0.2029525184643787,0.0266666666666666,0.6333333333333333,training
123,-241.4844013128656,-0.04,0.2020768168854273,0.04,0.636,training
124,-223.35770313997048,-0.04,0.200916457319064,0.04,0.633,training
125,-211.13038297490817,-0.04,0.2019712247639542,0.04,0.635,training
126,-205.18303447994563,-0.0466666666666666,0.2026934034544519,0.0466666666666666,0.628,training
127,-204.42226680955827,-0.0333333333333333,0.2021568586393625,0.0333333333333333,0.633,training
128,-204.18236674838653,-0.0266666666666666,0.2036335468907487,0.0266666666666666,0.632,training
129,-193.11645075134257,-0.02,0.2036335424433445,0.02,0.631,training
130,-201.3901128898744,-0.0333333333333333,0.2019842682094468,0.0333333333333333,0.6283333333333333,training
131,-218.35967947603515,-0.0333333333333333,0.2018835996381305,0.0333333333333333,0.6306666666666667,training
132,-203.66076182986487,-0.0266666666666666,0.2021081895596533,0.0266666666666666,0.6296666666666667,training
133,-220.51715108126368,-0.0333333333333333,0.2012175920562821,0.0333333333333333,0.6303333333333333,training
134,-236.76719575322937,-0.0333333333333333,0.2010735189105146,0.0333333333333333,0.63,training
135,-215.5325889721992,-0.0333333333333333,0.2007868046597359,0.0333333333333333,0.6343333333333333,training
136,-211.66578785993505,-0.02,0.2010263431268433,0.02,0.6326666666666667,training
137,-217.48781582974777,-0.04,0.2014926947202683,0.04,0.6326666666666667,training
138,-204.60704872033588,-0.0266666666666666,0.2010986751785376,0.0266666666666666,0.634,training
139,-225.41182783569604,-0.0333333333333333,0.2013340235455391,0.0333333333333333,0.6316666666666667,training
140,-232.9331580994199,-0.0466666666666666,0.2020793834765746,0.0466666666666666,0.6303333333333333,training
141,-204.8922322720862,-0.0333333333333333,0.2027180682108727,0.0333333333333333,0.63,training
142,-196.21996878763875,-0.0333333333333333,0.2018070771892072,0.0333333333333333,0.6306666666666667,training
143,-200.0754524133483,-0.0266666666666666,0.2017705265100959,0.0266666666666666,0.6326666666666667,training
144,-206.3156515976398,-0.04,0.2011587776991143,0.04,0.6323333333333333,training
145,-246.83611152231848,-0.04,0.2014308123715202,0.04,0.6306666666666667,training
146,-211.57733953701663,-0.0266666666666666,0.2016598587246149,0.0266666666666666,0.6353333333333333,training
147,-176.18049404953382,-0.0266666666666666,0.2019671084326085,0.0266666666666666,0.6316666666666667,training
148,-406.0115938639381,-0.0933333333333333,0.2365411993703556,0.0933333333333333,0.6396666666666667,training
149,-242.63536632218432,-0.0333333333333333,0.2129105431569901,0.0333333333333333,0.628,training
150,-247.38288928071896,-0.04,0.2049038917151684,0.04,0.6313333333333333,training
151,-240.4030299891248,-0.0466666666666666,0.2046447469043719,0.0466666666666666,0.6313333333333333,training
152,-231.5066100072852,-0.04,0.2016895521080796,0.04,0.638,training
153,-252.9836946550365,-0.04,0.2010976733454843,0.04,0.626,training
154,-259.8361806713083,-0.0333333333333333,0.2112619704501593,0.0333333333333333,0.6323333333333333,training
155,-220.62760605561576,-0.04,0.2062514247858574,0.04,0.6326666666666667,training
156,-217.62279974549972,-0.0333333333333333,0.2084216728671456,0.0333333333333333,0.627,training
157,-229.0863850079825,-0.0466666666666666,0.2044868662815828,0.0466666666666666,0.6313333333333333,training
158,-267.6838710926804,-0.0333333333333333,0.2066750699095674,0.0333333333333333,0.6313333333333333,training
159,-234.13640645337225,-0.0266666666666666,0.2091336764595809,0.0266666666666666,0.6336666666666667,training
160,-246.0065260312722,-0.04,0.2066050228798646,0.04,0.6293333333333333,training
161,-241.00328509772493,-0.0533333333333333,0.204594026479017,0.0533333333333333,0.63,training
162,-214.8395913032215,-0.0333333333333333,0.2027802312835044,0.0333333333333333,0.634,training
163,-232.81476441104388,-0.04,0.2028211819684805,0.04,0.6303333333333333,training
164,-218.56807415941805,-0.0333333333333333,0.214788345164054,0.0333333333333333,0.632,training
165,-209.1196176642553,-0.0266666666666666,0.2029374034728061,0.0266666666666666,0.6306666666666667,training
166,-207.1403255841741,-0.02,0.2035327356890463,0.02,0.635,training
167,-226.40346193446945,-0.0333333333333333,0.2016543129957191,0.0333333333333333,0.6333333333333333,training
168,-378.2941478669782,-0.0533333333333333,0.2404007868929129,0.0533333333333333,0.65,training
169,-294.5630815828702,-0.0266666666666666,0.2168265243926961,0.0266666666666666,0.634,training
170,-228.14375549939456,-0.0266666666666666,0.2015336801987022,0.0266666666666666,0.632,training
171,-192.5082049062548,-0.0266666666666666,0.2024029483045366,0.0266666666666666,0.634,training
172,-348.6079620472468,-0.0733333333333333,0.2262732248882398,0.0733333333333333,0.6423333333333333,training
173,-214.4221482500252,-0.04,0.2151935558535929,0.04,0.6326666666666667,training
174,-206.20741022192576,-0.0333333333333333,0.204481067385849,0.0333333333333333,0.6336666666666667,training
175,-230.4328566886398,-0.04,0.2029303970654779,0.04,0.633,training
176,-241.75252250476944,-0.04,0.2118130711679766,0.04,0.635,training
177,-244.5038324018232,-0.0466666666666666,0.2039896793625948,0.0466666666666666,0.6343333333333333,training
178,-194.31889375560056,-0.0333333333333333,0.2058408504032319,0.0333333333333333,0.6353333333333333,training
179,-201.6476206387366,-0.04,0.2041345191973006,0.04,0.6273333333333333,training
180,-197.70864160371852,-0.02,0.2017923505980307,0.02,0.631,training
181,-203.0287853802844,-0.04,0.2025410159177748,0.04,0.6356666666666667,training
182,-170.2436011429478,-0.0266666666666666,0.2019943138104655,0.0266666666666666,0.6356666666666667,training
183,-223.58949587171853,-0.0333333333333333,0.203962704692564,0.0333333333333333,0.633,training
184,-274.9912865326032,-0.0333333333333333,0.2182930258115033,0.0333333333333333,0.639,training
185,-258.46918798850845,-0.0466666666666666,0.209446695874151,0.0466666666666666,0.6323333333333333,training
186,-323.653535071571,-0.0533333333333333,0.2213325790997161,0.0533333333333333,0.6343333333333333,training
187,-276.3403117899107,-0.0333333333333333,0.2105897199620865,0.0333333333333333,0.6336666666666667,training
188,-222.4360912077331,-0.0466666666666666,0.2032553692170902,0.0466666666666666,0.635,training
189,-222.5685733115908,-0.0466666666666666,0.2034752021723606,0.0466666666666666,0.6303333333333333,training
190,-224.6345273300406,-0.04,0.2055356981081335,0.04,0.629,training
191,-233.8252554522319,-0.04,0.2037283459332157,0.04,0.632,training
192,-246.3866455130704,-0.0466666666666666,0.2072781980193128,0.0466666666666666,0.6346666666666667,training
193,-238.7634869325697,-0.04,0.2055687186158125,0.04,0.6343333333333333,training
194,-219.6173131810636,-0.0333333333333333,0.2004710354299319,0.0333333333333333,0.6323333333333333,training
195,-205.29766043928268,-0.0333333333333333,0.2003801552894251,0.0333333333333333,0.635,training
196,-234.52050676869712,-0.0333333333333333,0.2018589328579438,0.0333333333333333,0.6313333333333333,training
197,-219.48919353785428,-0.0333333333333333,0.2018030537680442,0.0333333333333333,0.6326666666666667,training
198,-205.34358646945844,-0.0266666666666666,0.2006311909781592,0.0266666666666666,0.635,training
199,-189.8740526813808,-0.0333333333333333,0.2027763416988458,0.0333333333333333,0.6333333333333333,training
200,-201.81553151200492,-0.04,0.2135542308648395,0.04,0.633,training
201,-213.21137095542835,-0.0333333333333333,0.2085457302604313,0.0333333333333333,0.6353333333333333,training
202,-220.47829728483617,-0.0333333333333333,0.2036674063362709,0.0333333333333333,0.6353333333333333,training
203,-232.58104287647407,-0.04,0.2054655945000954,0.04,0.634,training
204,-242.91129932113708,-0.0466666666666666,0.2025529038033554,0.0466666666666666,0.6346666666666667,training
205,-217.7531633597134,-0.04,0.2032511515922721,0.04,0.631,training
206,-191.7973870032614,-0.0266666666666666,0.2006677237875423,0.0266666666666666,0.6283333333333333,training
207,-199.9331769258122,-0.04,0.2003370096328171,0.04,0.6283333333333333,training
208,-235.0553274025912,-0.0333333333333333,0.2004948682664319,0.0333333333333333,0.6383333333333333,training
209,-280.36032613389864,-0.0333333333333333,0.2140774595206278,0.0333333333333333,0.638,training
210,-241.1623031573405,-0.0266666666666666,0.2097734815509126,0.0266666666666666,0.6383333333333333,training
211,-205.1315203230209,-0.0333333333333333,0.2011772308001559,0.0333333333333333,0.6366666666666667,training
212,-379.7415058431722,-0.0533333333333333,0.240454636845108,0.0533333333333333,0.648,training
213,-301.34061734143023,-0.0466666666666666,0.2182232724095845,0.0466666666666666,0.6386666666666667,training
214,-276.74971889174645,-0.0466666666666666,0.2124143396104197,0.0466666666666666,0.6376666666666667,training
215,-238.46173832507444,-0.0333333333333333,0.2051187374592404,0.0333333333333333,0.6336666666666667,training
216,-233.76638335705863,-0.0333333333333333,0.2060217817569458,0.0333333333333333,0.6346666666666667,training
217,-198.93532363261096,-0.0266666666666666,0.2089967106152617,0.0266666666666666,0.634,training
218,-269.48673170098,-0.0533333333333333,0.2088431189005843,0.0533333333333333,0.6306666666666667,training
219,-230.040129262638,-0.04,0.2030595803803087,0.04,0.6393333333333333,training
220,-244.86088276116288,-0.0333333333333333,0.2023997139053719,0.0333333333333333,0.637,training
221,-214.42652692632,-0.0266666666666666,0.2017071341262072,0.0266666666666666,0.6293333333333333,training
222,-267.32804757966977,-0.04,0.2016339823811231,0.04,0.639,training
223,-254.9615254651792,-0.0333333333333333,0.2011120740322104,0.0333333333333333,0.6336666666666667,training
224,-307.5039826245523,-0.0666666666666666,0.2115321137587079,0.0666666666666666,0.6283333333333333,training
225,-234.9765160267104,-0.0466666666666666,0.2110913992535957,0.0466666666666666,0.6346666666666667,training
226,-271.9817599632356,-0.06,0.2028169918327675,0.06,0.6326666666666667,training
227,-228.35883739874447,-0.0333333333333333,0.2016603145389262,0.0333333333333333,0.63,training
228,-249.0057878750993,-0.0333333333333333,0.201628350525875,0.0333333333333333,0.627,training
229,-234.2274425339924,-0.04,0.2016049781888425,0.04,0.632,training
230,-239.3163343995734,-0.0466666666666666,0.2092289003747059,0.0466666666666666,0.635,training
231,-296.9673650964265,-0.06,0.2138729620965651,0.06,0.6386666666666667,training
232,-223.6029096357568,-0.0466666666666666,0.2012072211459195,0.0466666666666666,0.6333333333333333,training
233,-232.96133390391185,-0.0266666666666666,0.2038549252813219,0.0266666666666666,0.6376666666666667,training
234,-219.04991449077195,-0.0266666666666666,0.2003230973563499,0.0266666666666666,0.6363333333333333,training
235,-190.6225705393116,-0.02,0.2008344204005869,0.02,0.6343333333333333,training
236,-192.1319725513758,-0.0266666666666666,0.2004105297639443,0.0266666666666666,0.6343333333333333,training
237,-255.0026253716213,-0.04,0.215297552833914,0.04,0.6313333333333333,training
238,-343.4584473532174,-0.0533333333333333,0.2267402493483082,0.0533333333333333,0.642,training
239,-229.79674307343305,-0.0266666666666666,0.202636438774489,0.0266666666666666,0.633,training
240,-233.45087377711783,-0.0333333333333333,0.2033550001254439,0.0333333333333333,0.6293333333333333,training
241,-246.41941024981813,-0.04,0.2029427826643906,0.04,0.633,training
242,-248.0735483141552,-0.0466666666666666,0.2053454262385773,0.0466666666666666,0.633,training
243,-248.79716260863069,-0.04,0.2068527122323689,0.04,0.6333333333333333,training
244,-321.07184798345577,-0.0333333333333333,0.2306336425299734,0.0333333333333333,0.6356666666666667,training
245,-232.7962030947332,-0.0333333333333333,0.2114826494148251,0.0333333333333333,0.639,training
246,-300.9466502376523,-0.0533333333333333,0.2097718046834845,0.0533333333333333,0.6413333333333333,training
247,-277.7350802992415,-0.04,0.2056151702157574,0.04,0.635,training
248,-251.9374383555589,-0.04,0.2044630185858573,0.04,0.638,training
249,-299.4213236295631,-0.04,0.2135100686041889,0.04,0.635,training
250,-302.00076012292504,-0.06,0.2139675101925663,0.06,0.6393333333333333,training
251,-226.7208892946192,-0.04,0.2087911045562413,0.04,0.63,training
252,-232.98610446233457,-0.02,0.2033194097713299,0.02,0.6323333333333333,training
253,-243.741558972424,-0.0466666666666666,0.2051265912194892,0.0466666666666666,0.6353333333333333,training
254,-238.20679851487552,-0.0333333333333333,0.2036884768158511,0.0333333333333333,0.6333333333333333,training
255,-233.11249249523115,-0.0333333333333333,0.201793759284926,0.0333333333333333,0.6353333333333333,training
256,-207.3244537826897,-0.0333333333333333,0.2008730527597913,0.0333333333333333,0.6336666666666667,training
257,-254.4204265509016,-0.0466666666666666,0.2017950035551053,0.0466666666666666,0.6363333333333333,training
258,-245.4673468071581,-0.04,0.2036828440755705,0.04,0.632,training
259,-228.75397857639123,-0.0333333333333333,0.2047780019984479,0.0333333333333333,0.6303333333333333,training
260,-206.21101407307816,-0.0333333333333333,0.2038396479735338,0.0333333333333333,0.6313333333333333,training
261,-232.83578226889097,-0.02,0.2052176193927684,0.02,0.633,training
262,-221.1931645649029,-0.0333333333333333,0.2022401416367022,0.0333333333333333,0.639,training
263,-215.2591339736136,-0.04,0.2025824411483263,0.04,0.6383333333333333,training
264,-266.90159181472774,-0.0466666666666666,0.2057756160204875,0.0466666666666666,0.6326666666666667,training
265,-251.4603907661005,-0.0533333333333333,0.2029227381622896,0.0533333333333333,0.6283333333333333,training
266,-313.08743175641445,-0.04,0.2146986503701748,0.04,0.6326666666666667,training
267,-216.2821528534872,-0.04,0.2078296625479777,0.04,0.6293333333333333,training
268,-260.92428977930973,-0.04,0.2121471292829133,0.04,0.6316666666666667,training
269,-221.6848572581517,-0.0333333333333333,0.2087045587511259,0.0333333333333333,0.6353333333333333,training
270,-237.24080998886697,-0.04,0.2068891320414642,0.04,0.6333333333333333,training
271,-256.4996054038494,-0.04,0.2045637498170805,0.04,0.6293333333333333,training
272,-229.7857249461541,-0.0333333333333333,0.2019651952815645,0.0333333333333333,0.6313333333333333,training
273,-277.54479748414616,-0.0466666666666666,0.2254468947703403,0.0466666666666666,0.63,training
274,-203.749023990696,-0.04,0.2131101980096018,0.04,0.6353333333333333,training
275,-203.19534932644305,-0.0266666666666666,0.2055312893945845,0.0266666666666666,0.6303333333333333,training
276,-190.9210002503359,-0.0333333333333333,0.2021283712277242,0.0333333333333333,0.6333333333333333,training
277,-242.08564134685852,-0.0333333333333333,0.2038467373666381,0.0333333333333333,0.6316666666666667,training
278,-261.0160517330278,-0.0333333333333333,0.2047260531642702,0.0333333333333333,0.6303333333333333,training
279,-255.2979976227817,-0.04,0.202529086730826,0.04,0.6316666666666667,training
280,-226.21048028839783,-0.0533333333333333,0.2019993748415604,0.0533333333333333,0.634,training
281,-312.45256491795845,-0.0466666666666666,0.2273788290523919,0.0466666666666666,0.64,training
282,-278.2189271953833,-0.0333333333333333,0.221272935432752,0.0333333333333333,0.6366666666666667,training
283,-249.51088395818368,-0.04,0.2085799943486996,0.04,0.6326666666666667,training
284,-232.63035085598884,-0.04,0.2016503671092547,0.04,0.6313333333333333,training
285,-186.6542690814764,-0.0266666666666666,0.2008528243855097,0.0266666666666666,0.6276666666666667,training
286,-274.8399575162688,-0.0266666666666666,0.2108918508005695,0.0266666666666666,0.636,training
287,-224.56636019885732,-0.0466666666666666,0.2016384790524848,0.0466666666666666,0.632,training
288,-219.8618394750592,-0.0333333333333333,0.2011515482386461,0.0333333333333333,0.636,training
289,-296.51615347410325,-0.0333333333333333,0.2218285289095629,0.0333333333333333,0.6396666666666667,training
290,-263.6867927575512,-0.04,0.2070015516795108,0.04,0.632,training
291,-217.73921212072705,-0.04,0.2010409260699334,0.04,0.6376666666666667,training
292,-300.5007963870645,-0.04,0.2201831528848309,0.04,0.634,training
293,-279.4067827141783,-0.04,0.2074559564274988,0.04,0.634,training
294,-222.3991850511969,-0.0266666666666666,0.2027964394448186,0.0266666666666666,0.6363333333333333,training
295,-251.26083912981508,-0.0333333333333333,0.2050634366182577,0.0333333333333333,0.64,training
296,-233.7169520964081,-0.0466666666666666,0.2055258751663132,0.0466666666666666,0.6386666666666667,training
297,-233.04008338713768,-0.0466666666666666,0.2042361804870847,0.0466666666666666,0.6306666666666667,training
298,-225.2991681824754,-0.0333333333333333,0.2014595686661874,0.0333333333333333,0.6336666666666667,training
299,-229.22103950740927,-0.0466666666666666,0.2009401112848982,0.0466666666666666,0.6326666666666667,training
300,-249.7803043191846,-0.04,0.2015976952224782,0.04,0.631,training
301,-231.2356132859869,-0.0266666666666666,0.2009226528318187,0.0266666666666666,0.6326666666666667,training
302,-227.90257535949328,-0.04,0.2055412526287245,0.04,0.6336666666666667,training
303,-211.8553343914097,-0.0466666666666666,0.2026508751556041,0.0466666666666666,0.6316666666666667,training
304,-277.8936374805221,-0.04,0.2085880417590986,0.04,0.6366666666666667,training
305,-258.5797937583424,-0.0533333333333333,0.2052690864213803,0.0533333333333333,0.6313333333333333,training
306,-210.30276720682363,-0.0266666666666666,0.2037239317764754,0.0266666666666666,0.6336666666666667,training
307,-218.99073347007595,-0.0266666666666666,0.2016724963830155,0.0266666666666666,0.6346666666666667,training
308,-186.46404269182585,-0.0133333333333333,0.2164135023539021,0.0133333333333333,0.636,training
309,-275.97430731401374,-0.0533333333333333,0.2170570218427354,0.0533333333333333,0.633,training
310,-222.6831878194768,-0.0266666666666666,0.2048729847900219,0.0266666666666666,0.635,training
311,-230.2804003874136,-0.04,0.206006097488886,0.04,0.631,training
