episode,reward,score,energy,app_timeout_rate,task_timeout_rate,curve_type
32,-619.613071327243,-0.0266666666666666,0.1203187923217477,0.0266666666666666,0.1068660022148394,training
33,-605.6559339995769,-0.02,0.1177300533049721,0.02,0.0985603543743078,training
34,-597.6934928395956,-0.0133333333333333,0.1178834871964625,0.0133333333333333,0.101328903654485,training
35,-567.0199448289052,-0.02,0.1175299152985139,0.02,0.0930232558139534,training
36,-604.0378402857676,-0.02,0.1170386508857234,0.02,0.0996677740863787,training
37,-520.357308812715,-0.02,0.1181160960117291,0.02,0.0935769656699889,training
38,-591.006457827438,-0.0266666666666666,0.1181716245130411,0.0266666666666666,0.0952380952380952,training
39,-591.0269585718606,-0.0266666666666666,0.1176854902924502,0.0266666666666666,0.0980066445182724,training
40,-612.6877398728258,-0.02,0.1175178027941791,0.02,0.1035437430786268,training
41,-618.3322602562063,-0.02,0.1174002060351324,0.02,0.1002214839424141,training
42,-658.6245491404799,-0.0266666666666666,0.1183735941081111,0.0266666666666666,0.1063122923588039,training
43,-570.1538378428573,-0.0133333333333333,0.1172554010811726,0.0133333333333333,0.0902547065337763,training
44,-563.7418366428583,-0.0133333333333333,0.1186497598095485,0.0133333333333333,0.0941306755260243,training
45,-610.5884526494353,-0.02,0.1179872165685134,0.02,0.1046511627906976,training
46,-645.1791765725515,-0.0333333333333333,0.116777454946468,0.0333333333333333,0.1090808416389811,training
47,-680.493082479949,-0.0333333333333333,0.1162453220557472,0.0333333333333333,0.1273532668881506,training
48,-610.1444107105756,-0.0133333333333333,0.1183454320401031,0.0133333333333333,0.0941306755260243,training
49,-614.3134004689889,-0.0133333333333333,0.1180809107824891,0.0133333333333333,0.0996677740863787,training
50,-667.4465768689972,-0.0266666666666666,0.1172051215699315,0.0266666666666666,0.1162790697674418,training
51,-535.5898442698284,-0.02,0.1203190651697541,0.02,0.0941306755260243,training
52,-605.2392800743821,-0.0266666666666666,0.1176371464653577,0.0266666666666666,0.0980066445182724,training
53,-540.2158931572222,-0.0133333333333333,0.1170209823586543,0.0133333333333333,0.0968992248062015,training
54,-565.9038253337474,-0.0133333333333333,0.1180641588152577,0.0133333333333333,0.0897009966777408,training
55,-556.5391207279896,-0.0133333333333333,0.1174443175292107,0.0133333333333333,0.0957918050941306,training
56,-551.0261025458012,-0.0133333333333333,0.1172581771376363,0.0133333333333333,0.0913621262458471,training
57,-518.4984829172851,-0.0066666666666666,0.1176756812616228,0.0066666666666666,0.0841638981173864,training
58,-559.0295380701814,-0.02,0.117229532770108,0.02,0.0980066445182724,training
59,-480.80817488067424,-0.0133333333333333,0.1166717881440084,0.0133333333333333,0.0852713178294573,training
60,-621.9460305524372,-0.0066666666666666,0.1192616002217245,0.0066666666666666,0.0930232558139534,training
61,-568.522431605259,-0.02,0.1163025598800913,0.02,0.0919158361018826,training
62,-547.9668747838275,-0.02,0.1170026173609526,0.02,0.0791805094130675,training
63,-634.9083876823892,-0.02,0.1172200397095168,0.02,0.1046511627906976,training
64,-477.3250261791907,-0.0133333333333333,0.1169611722332213,0.0133333333333333,0.0753045404208195,training
65,-524.688020867984,-0.0133333333333333,0.1179710446203901,0.0133333333333333,0.0830564784053156,training
66,-539.795403978779,-0.02,0.1174197864711601,0.02,0.0891472868217054,training
67,-546.5872994432561,-0.02,0.1179346854112536,0.02,0.0847176079734219,training
68,-531.7232727344144,-0.0133333333333333,0.1174880464442703,0.0133333333333333,0.0852713178294573,training
69,-481.8096906675797,-0.0133333333333333,0.1195610932276474,0.0133333333333333,0.0797342192691029,training
70,-562.39037705643,-0.02,0.122495668267462,0.02,0.0913621262458471,training
71,-484.2109973764464,-0.0133333333333333,0.1235068972507034,0.0133333333333333,0.0847176079734219,training
72,-551.6952053167528,-0.0133333333333333,0.119255014889384,0.0133333333333333,0.092469545957918,training
73,-521.8979201138269,-0.0133333333333333,0.1199240796188729,0.0133333333333333,0.0897009966777408,training
74,-582.7587638566811,-0.02,0.1176070654943965,0.02,0.0874861572535991,training
75,-629.3609578575553,-0.0266666666666666,0.1206069971147653,0.0266666666666666,0.101328903654485,training
76,-484.7573424104218,-0.0133333333333333,0.1195797400625875,0.0133333333333333,0.0813953488372093,training
77,-579.8747316695071,-0.02,0.1199604893550927,0.02,0.092469545957918,training
78,-568.62258520748,-0.0133333333333333,0.121883698089168,0.0133333333333333,0.0869324473975636,training
79,-517.5115766389174,-0.02,0.1168076126270142,0.02,0.0941306755260243,training
80,-489.5036598222504,-0.0133333333333333,0.1177511103409945,0.0133333333333333,0.0813953488372093,training
81,-553.247774768673,-0.0133333333333333,0.1214315890955661,0.0133333333333333,0.0880398671096345,training
82,-552.295877585791,-0.02,0.1190117338841026,0.02,0.0891472868217054,training
83,-509.7937093206408,-0.0133333333333333,0.1204171147383801,0.0133333333333333,0.0830564784053156,training
84,-497.7525500544642,-0.0133333333333333,0.1191079262595797,0.0133333333333333,0.0764119601328903,training
85,-499.0942768871036,-0.0133333333333333,0.1187649378145652,0.0133333333333333,0.0825027685492801,training
86,-536.1623927048755,-0.0133333333333333,0.1183854533169751,0.0133333333333333,0.0874861572535991,training
87,-510.9192561749963,-0.0133333333333333,0.1197379142171602,0.0133333333333333,0.08859357696567,training
88,-515.7327515189903,-0.0133333333333333,0.1171427392988306,0.0133333333333333,0.0764119601328903,training
89,-499.8013492191088,-0.02,0.1191251448830391,0.02,0.0847176079734219,training
90,-544.3735261030375,-0.02,0.1168099516049349,0.02,0.0941306755260243,training
91,-499.9041570462074,-0.0133333333333333,0.1176760815642359,0.0133333333333333,0.0808416389811738,training
92,-536.708936938721,-0.0133333333333333,0.1186710286294105,0.0133333333333333,0.0874861572535991,training
93,-524.1913623741723,-0.0266666666666666,0.1183330074900726,0.0266666666666666,0.0858250276854928,training
94,-546.3904704798522,-0.0133333333333333,0.118070124371769,0.0133333333333333,0.0852713178294573,training
95,-473.3339249242952,-0.02,0.1178022162163976,0.02,0.0791805094130675,training
96,-535.8946730873491,-0.0133333333333333,0.1173450527643598,0.0133333333333333,0.08859357696567,training
97,-515.024036642025,-0.0133333333333333,0.1173373144670397,0.0133333333333333,0.0819490586932447,training
98,-532.8893425481966,-0.0133333333333333,0.118614601497953,0.0133333333333333,0.083610188261351,training
99,-524.5289649211827,-0.0133333333333333,0.1181514819010142,0.0133333333333333,0.0802879291251384,training
100,-535.9781243803523,-0.0133333333333333,0.1190787008341819,0.0133333333333333,0.0841638981173864,training
101,-496.6563411668541,-0.0133333333333333,0.1182446043812574,0.0133333333333333,0.0802879291251384,training
102,-468.2924913935236,-0.0133333333333333,0.1175694934032234,0.0133333333333333,0.0852713178294573,training
103,-495.766457564481,-0.0133333333333333,0.1182509407461239,0.0133333333333333,0.0758582502768549,training
104,-528.032744805499,-0.0133333333333333,0.1198843697533049,0.0133333333333333,0.0786267995570321,training
105,-490.1369634829512,-0.0133333333333333,0.1191601230869203,0.0133333333333333,0.0797342192691029,training
106,-491.5322893761689,-0.0133333333333333,0.1170757107942229,0.0133333333333333,0.0753045404208195,training
107,-528.5512355333941,-0.02,0.1178223203089395,0.02,0.0913621262458471,training
108,-503.8922873214319,-0.02,0.1184786243916247,0.02,0.0891472868217054,training
109,-481.9977025927072,-0.0133333333333333,0.1180097449607282,0.0133333333333333,0.0813953488372093,training
110,-508.7651555982785,-0.02,0.1179252224865891,0.02,0.0869324473975636,training
111,-506.6120502370688,-0.0133333333333333,0.1176252250468151,0.0133333333333333,0.0813953488372093,training
112,-558.0180629448338,-0.02,0.1178698165166337,0.02,0.0902547065337763,training
113,-555.6159918047247,-0.02,0.1191531284999315,0.02,0.0902547065337763,training
114,-501.23338021989855,-0.0133333333333333,0.1180196253275223,0.0133333333333333,0.0802879291251384,training
115,-506.7880056278361,-0.02,0.1173703913986411,0.02,0.0874861572535991,training
116,-482.9549752070904,-0.0133333333333333,0.1168127640380265,0.0133333333333333,0.0753045404208195,training
117,-464.424359235439,-0.0133333333333333,0.1173575749060223,0.0133333333333333,0.0797342192691029,training
118,-479.55452959058215,-0.0133333333333333,0.1178587456982713,0.0133333333333333,0.0764119601328903,training
119,-581.1617044175681,-0.0133333333333333,0.1177997169793562,0.0133333333333333,0.0908084163898117,training
120,-545.9635034831324,-0.02,0.1175822230664128,0.02,0.0880398671096345,training
121,-513.7665185844593,-0.0133333333333333,0.1171640716510155,0.0133333333333333,0.0874861572535991,training
122,-518.408866478773,-0.0133333333333333,0.1173087150531629,0.0133333333333333,0.0813953488372093,training
123,-480.7356169708429,-0.0133333333333333,0.1174065960582008,0.0133333333333333,0.0769656699889258,training
124,-532.9992796491514,-0.0133333333333333,0.1171489284489892,0.0133333333333333,0.0791805094130675,training
125,-503.7576794036356,-0.0133333333333333,0.1187232203593031,0.0133333333333333,0.0780730897009966,training
126,-505.3702287662418,-0.0133333333333333,0.118805121182429,0.0133333333333333,0.0802879291251384,training
127,-500.7962035133253,-0.02,0.1174551153339012,0.02,0.0825027685492801,training
128,-475.2140721307244,-0.0133333333333333,0.1182920758260442,0.0133333333333333,0.0764119601328903,training
129,-533.4796414890902,-0.0133333333333333,0.118480869684894,0.0133333333333333,0.0852713178294573,training
130,-445.6910149596297,-0.0133333333333333,0.1172958370178787,0.0133333333333333,0.0769656699889258,training
131,-501.2783626995204,-0.0133333333333333,0.1182018308879831,0.0133333333333333,0.0780730897009966,training
132,-470.0430755773255,-0.0133333333333333,0.11725885476243,0.0133333333333333,0.0825027685492801,training
133,-511.3899626336786,-0.0133333333333333,0.1175678650408346,0.0133333333333333,0.0791805094130675,training
134,-480.47633508941175,-0.0133333333333333,0.1172849177609385,0.0133333333333333,0.074750830564784,training
135,-492.6082724141412,-0.0133333333333333,0.1172987758422545,0.0133333333333333,0.0764119601328903,training
136,-442.88622526420806,-0.0133333333333333,0.1167493879068636,0.0133333333333333,0.0719822812846068,training
137,-472.8391766563284,-0.0133333333333333,0.1171254275529185,0.0133333333333333,0.0741971207087486,training
138,-504.8628693298194,-0.0133333333333333,0.1178871564447545,0.0133333333333333,0.0819490586932447,training
139,-509.4162688167439,-0.0133333333333333,0.1172231342146087,0.0133333333333333,0.0775193798449612,training
140,-508.38594568113496,-0.0133333333333333,0.1168425653622725,0.0133333333333333,0.0847176079734219,training
141,-484.549652754462,-0.0133333333333333,0.117778244716892,0.0133333333333333,0.0780730897009966,training
142,-494.49607264182976,-0.0133333333333333,0.1178043128557646,0.0133333333333333,0.0780730897009966,training
143,-468.8774416318667,-0.0133333333333333,0.117513618842519,0.0133333333333333,0.0775193798449612,training
144,-495.3306095623856,-0.0133333333333333,0.1172154348767182,0.0133333333333333,0.0719822812846068,training
145,-489.7212860290168,-0.02,0.1169589567254229,0.02,0.0802879291251384,training
146,-501.39331662576944,-0.0133333333333333,0.1167883862555763,0.0133333333333333,0.0808416389811738,training
147,-519.5890996550824,-0.0133333333333333,0.1173295555954272,0.0133333333333333,0.0769656699889258,training
148,-479.41140011591614,-0.0133333333333333,0.1166319489654942,0.0133333333333333,0.074750830564784,training
149,-519.2244118374302,-0.0133333333333333,0.1184770351115671,0.0133333333333333,0.0897009966777408,training
150,-471.9821717277777,-0.0133333333333333,0.1185345021201783,0.0133333333333333,0.0775193798449612,training
151,-520.342493549214,-0.0133333333333333,0.1173816925619783,0.0133333333333333,0.083610188261351,training
152,-496.632072385756,-0.0133333333333333,0.1173049967540618,0.0133333333333333,0.0753045404208195,training
153,-492.06011263957936,-0.0133333333333333,0.1176086943695088,0.0133333333333333,0.0764119601328903,training
154,-481.51121384278025,-0.0133333333333333,0.1169380746551272,0.0133333333333333,0.0753045404208195,training
155,-441.922543537936,-0.0133333333333333,0.1177449557858041,0.0133333333333333,0.0719822812846068,training
156,-531.1683609527047,-0.0133333333333333,0.1183494365009524,0.0133333333333333,0.0858250276854928,training
157,-501.615662896808,-0.02,0.1181625344707358,0.02,0.0858250276854928,training
158,-512.4000974419683,-0.0133333333333333,0.1217621973816812,0.0133333333333333,0.0791805094130675,training
159,-490.84565599508176,-0.0133333333333333,0.1220858081387203,0.0133333333333333,0.0863787375415282,training
160,-483.421742004196,-0.0133333333333333,0.1184897912097234,0.0133333333333333,0.0736434108527131,training
161,-510.8991423907216,-0.0133333333333333,0.1180493283961299,0.0133333333333333,0.0758582502768549,training
162,-488.8485602516749,-0.0133333333333333,0.1185085127877227,0.0133333333333333,0.0775193798449612,training
163,-488.4622749091348,-0.0,0.1214742060303423,0.0,0.0764119601328903,training
164,-522.8652602862277,-0.0066666666666666,0.1192177006693202,0.0066666666666666,0.0780730897009966,training
165,-561.5641265758491,-0.0133333333333333,0.1195700346424074,0.0133333333333333,0.0897009966777408,training
166,-480.55719771179656,-0.0133333333333333,0.1180008279782241,0.0133333333333333,0.0802879291251384,training
167,-479.38781804524194,-0.0133333333333333,0.1175212763378779,0.0133333333333333,0.0797342192691029,training
168,-477.3454271605267,-0.0133333333333333,0.1174990284589818,0.0133333333333333,0.0802879291251384,training
169,-501.88838883464,-0.0133333333333333,0.1167047186074983,0.0133333333333333,0.0863787375415282,training
170,-455.7128756586344,-0.0133333333333333,0.1170535711076546,0.0133333333333333,0.0730897009966777,training
171,-505.8605423179612,-0.02,0.1169873973170584,0.02,0.0808416389811738,training
172,-495.6564687561272,-0.0133333333333333,0.1175087037767431,0.0133333333333333,0.0769656699889258,training
173,-530.9915449707227,-0.0133333333333333,0.1173967505584945,0.0133333333333333,0.0819490586932447,training
174,-533.6352709863027,-0.0133333333333333,0.117402576733871,0.0133333333333333,0.0897009966777408,training
175,-536.7883608378183,-0.02,0.1194989531201189,0.02,0.0880398671096345,training
176,-547.8083747253427,-0.0133333333333333,0.1180332342300008,0.0133333333333333,0.0852713178294573,training
177,-532.078686460036,-0.02,0.117539979401536,0.02,0.0880398671096345,training
178,-486.83488208452144,-0.0133333333333333,0.1187439843499247,0.0133333333333333,0.0725359911406423,training
179,-452.2447468160405,-0.0133333333333333,0.1182219720975467,0.0133333333333333,0.0714285714285714,training
180,-539.68809491091,-0.0133333333333333,0.1179374625107841,0.0133333333333333,0.0841638981173864,training
181,-514.6833976649559,-0.0133333333333333,0.1187784006850103,0.0133333333333333,0.0775193798449612,training
182,-476.5478210046969,-0.0066666666666666,0.1176294582730934,0.0066666666666666,0.0730897009966777,training
183,-477.54053818616734,-0.02,0.1170504254872669,0.02,0.0791805094130675,training
184,-497.44464494758216,-0.0133333333333333,0.1172652174252173,0.0133333333333333,0.0813953488372093,training
185,-483.0280251890953,-0.0133333333333333,0.1173314698838779,0.0133333333333333,0.0786267995570321,training
186,-505.4351138681069,-0.0133333333333333,0.1172781579992683,0.0133333333333333,0.0780730897009966,training
187,-508.0388074787391,-0.0133333333333333,0.1178794398560513,0.0133333333333333,0.0736434108527131,training
188,-531.9599446339049,-0.0133333333333333,0.1188275760847406,0.0133333333333333,0.0797342192691029,training
189,-490.5360162021002,-0.0133333333333333,0.1174139477400642,0.0133333333333333,0.0786267995570321,training
190,-483.8494034050189,-0.0133333333333333,0.1178457065469901,0.0133333333333333,0.074750830564784,training
191,-456.99664689691247,-0.0133333333333333,0.1179794115597834,0.0133333333333333,0.0708748615725359,training
192,-449.2308942731187,-0.0133333333333333,0.1172235644831459,0.0133333333333333,0.0714285714285714,training
193,-457.4307289299746,-0.0133333333333333,0.1169653139070788,0.0133333333333333,0.0780730897009966,training
194,-495.6906704451011,-0.0133333333333333,0.1176446608847712,0.0133333333333333,0.0736434108527131,training
195,-487.7535775775032,-0.0133333333333333,0.1189004788199162,0.0133333333333333,0.0802879291251384,training
196,-485.0201455388514,-0.0133333333333333,0.1173351292312099,0.0133333333333333,0.0764119601328903,training
197,-480.53506704802857,-0.0066666666666666,0.1188474379714936,0.0066666666666666,0.0802879291251384,training
198,-483.4371708138526,-0.0066666666666666,0.117906763442978,0.0066666666666666,0.0764119601328903,training
199,-606.2495983621461,-0.02,0.1306498184966332,0.02,0.0985603543743078,training
200,-510.31859016253145,-0.02,0.1201870650085248,0.02,0.0847176079734219,training
201,-511.4189120658792,-0.0133333333333333,0.1201407738097786,0.0133333333333333,0.0780730897009966,training
202,-550.2872166778171,-0.0133333333333333,0.1198729104954542,0.0133333333333333,0.0819490586932447,training
203,-541.9169720298203,-0.0133333333333333,0.1197620661112407,0.0133333333333333,0.0852713178294573,training
204,-500.171674238114,-0.0133333333333333,0.1182205912778961,0.0133333333333333,0.0780730897009966,training
205,-492.8100152919496,-0.0,0.1175172340926088,0.0,0.0808416389811738,training
206,-521.9206879512817,-0.0133333333333333,0.1179347143367847,0.0133333333333333,0.0852713178294573,training
207,-494.1462479888828,-0.0133333333333333,0.1184425953995578,0.0133333333333333,0.0819490586932447,training
208,-503.8688955616914,-0.0133333333333333,0.1170218995056196,0.0133333333333333,0.0852713178294573,training
209,-494.1501902267348,-0.0133333333333333,0.1177642106182365,0.0133333333333333,0.0808416389811738,training
210,-506.6891434326674,-0.0066666666666666,0.1179832264772633,0.0066666666666666,0.0825027685492801,training
211,-534.259423159099,-0.0133333333333333,0.1170444353136809,0.0133333333333333,0.0891472868217054,training
212,-486.85753424771497,-0.02,0.1165336852785824,0.02,0.0786267995570321,training
213,-464.39744070649,-0.0133333333333333,0.1179009262958014,0.0133333333333333,0.0764119601328903,training
214,-480.6139610037255,-0.0066666666666666,0.1177189077367437,0.0066666666666666,0.0753045404208195,training
215,-493.7888223850356,-0.0066666666666666,0.1177537677840719,0.0066666666666666,0.0736434108527131,training
216,-467.84696887691246,-0.0133333333333333,0.1171988077424184,0.0133333333333333,0.0819490586932447,training
217,-538.1593212051104,-0.0133333333333333,0.1176454096327418,0.0133333333333333,0.0813953488372093,training
218,-481.5344754754616,-0.0133333333333333,0.1186258432540928,0.0133333333333333,0.0758582502768549,training
219,-480.5826398440289,-0.0133333333333333,0.1170377469980878,0.0133333333333333,0.074750830564784,training
220,-459.7293728736535,-0.0133333333333333,0.1187395345571492,0.0133333333333333,0.0830564784053156,training
221,-481.7073153911277,-0.02,0.118171126695464,0.02,0.0830564784053156,training
222,-515.1249339404586,-0.0133333333333333,0.1184803038294807,0.0133333333333333,0.0825027685492801,training
223,-502.9824797648728,-0.0133333333333333,0.1188864554724813,0.0133333333333333,0.0764119601328903,training
224,-477.9739637543916,-0.0133333333333333,0.1198757356446794,0.0133333333333333,0.0797342192691029,training
225,-507.4293108697949,-0.0133333333333333,0.1186327838383047,0.0133333333333333,0.0813953488372093,training
226,-519.0325136596044,-0.0133333333333333,0.1189000076975388,0.0133333333333333,0.0802879291251384,training
227,-501.77324798981846,-0.0,0.1186446381155222,0.0,0.0692137320044296,training
228,-499.166883371126,-0.0066666666666666,0.1170910430287742,0.0066666666666666,0.0736434108527131,training
229,-493.4076903562511,-0.0133333333333333,0.1173239156807649,0.0133333333333333,0.0730897009966777,training
230,-498.6247436113406,-0.02,0.1173594405025622,0.02,0.0874861572535991,training
231,-477.6856183134975,-0.0133333333333333,0.1175644758115846,0.0133333333333333,0.0719822812846068,training
232,-496.3997220300284,-0.0133333333333333,0.1223959472103997,0.0133333333333333,0.0813953488372093,training
233,-499.1606043400586,-0.0133333333333333,0.1186840007389955,0.0133333333333333,0.0753045404208195,training
234,-512.5235211071042,-0.0133333333333333,0.1191577655661134,0.0133333333333333,0.0786267995570321,training
235,-506.746400879891,-0.0133333333333333,0.1180667442580505,0.0133333333333333,0.0830564784053156,training
236,-500.30811269108847,-0.0133333333333333,0.119378127086591,0.0133333333333333,0.083610188261351,training
237,-541.5007594470486,-0.02,0.1187909344468704,0.02,0.0891472868217054,training
238,-452.445036001537,-0.0133333333333333,0.1175511127930482,0.0133333333333333,0.0697674418604651,training
239,-466.61266945995214,-0.0,0.1188055687277034,0.0,0.0741971207087486,training
240,-520.1107999435385,-0.0133333333333333,0.1194814752367832,0.0133333333333333,0.0830564784053156,training
241,-486.21961899873145,-0.0133333333333333,0.1192050755556655,0.0133333333333333,0.0769656699889258,training
242,-464.36917477406985,-0.0066666666666666,0.1180432297377768,0.0066666666666666,0.0858250276854928,training
243,-538.1596287605623,-0.0133333333333333,0.1193454513297362,0.0133333333333333,0.0830564784053156,training
244,-510.9013817552074,-0.0,0.1181968004828708,0.0,0.0719822812846068,training
245,-516.9205786865595,-0.0133333333333333,0.1179226746515948,0.0133333333333333,0.0858250276854928,training
246,-517.3871406004642,-0.0133333333333333,0.1190937138623578,0.0133333333333333,0.0780730897009966,training
247,-544.3244113374961,-0.0066666666666666,0.1195740277661001,0.0066666666666666,0.0786267995570321,training
248,-495.0111754982747,-0.0133333333333333,0.1173712244506777,0.0133333333333333,0.0825027685492801,training
249,-513.2610262300877,-0.0133333333333333,0.1180159310832463,0.0133333333333333,0.0775193798449612,training
250,-474.6743533300383,-0.0066666666666666,0.1172771292201339,0.0066666666666666,0.0708748615725359,training
251,-480.0875152430745,-0.0133333333333333,0.1181103256784434,0.0133333333333333,0.0753045404208195,training
252,-464.0283842429452,-0.0066666666666666,0.117901065144228,0.0066666666666666,0.0714285714285714,training
253,-469.1855822584544,-0.0066666666666666,0.117784428647055,0.0066666666666666,0.0780730897009966,training
254,-434.4272269551276,-0.0,0.1186474152068068,0.0,0.0675526024363233,training
255,-484.3201788840383,-0.0133333333333333,0.1184247202093633,0.0133333333333333,0.0741971207087486,training
256,-499.8177702594093,-0.0066666666666666,0.1201929440878103,0.0066666666666666,0.0786267995570321,training
257,-434.530476887615,-0.0066666666666666,0.1179170756300997,0.0066666666666666,0.0653377630121816,training
258,-492.15136639432,-0.0133333333333333,0.1167897514193534,0.0133333333333333,0.0797342192691029,training
259,-479.2920879965064,-0.0066666666666666,0.1171915073492689,0.0066666666666666,0.074750830564784,training
260,-558.8271548632794,-0.02,0.1180942156891853,0.02,0.0858250276854928,training
261,-511.4442824585497,-0.0133333333333333,0.1190639722438714,0.0133333333333333,0.0802879291251384,training
262,-476.75488806655295,-0.0133333333333333,0.1185750424334671,0.0133333333333333,0.0753045404208195,training
263,-520.5553319517818,-0.0133333333333333,0.117620857489726,0.0133333333333333,0.0825027685492801,training
264,-497.5523208476724,-0.0133333333333333,0.1175923187458236,0.0133333333333333,0.0786267995570321,training
265,-501.3669101402251,-0.0133333333333333,0.1175640318209648,0.0133333333333333,0.0775193798449612,training
266,-496.75425727647365,-0.0133333333333333,0.1171400536604034,0.0133333333333333,0.0764119601328903,training
267,-530.6576532245437,-0.0133333333333333,0.1172302561774712,0.0133333333333333,0.083610188261351,training
268,-484.4669658108592,-0.0133333333333333,0.1182390824504355,0.0133333333333333,0.0758582502768549,training
269,-483.8472462657165,-0.0133333333333333,0.1172279374750968,0.0133333333333333,0.0780730897009966,training
270,-513.7894216777664,-0.0266666666666666,0.1178312597153181,0.0266666666666666,0.0791805094130675,training
271,-504.8637250204853,-0.0133333333333333,0.1186645043700156,0.0133333333333333,0.0819490586932447,training
272,-475.1294028798217,-0.0133333333333333,0.117880077158037,0.0133333333333333,0.0841638981173864,training
273,-478.83733664826383,-0.0133333333333333,0.1175705876565471,0.0133333333333333,0.0753045404208195,training
274,-498.8277797877713,-0.0133333333333333,0.1176946589020977,0.0133333333333333,0.0791805094130675,training
275,-520.9061819564258,-0.0133333333333333,0.1165468390651875,0.0133333333333333,0.0791805094130675,training
276,-515.9856145677435,-0.0133333333333333,0.1172301207350867,0.0133333333333333,0.0786267995570321,training
277,-495.06370558589634,-0.0133333333333333,0.1179316822755495,0.0133333333333333,0.0764119601328903,training
278,-518.1595092817787,-0.0133333333333333,0.1166245228151143,0.0133333333333333,0.0786267995570321,training
279,-476.6156822477981,-0.0066666666666666,0.1169085737241157,0.0066666666666666,0.0764119601328903,training
280,-423.1757660035426,-0.0066666666666666,0.1169485449337218,0.0066666666666666,0.0697674418604651,training
281,-488.2023377418959,-0.0066666666666666,0.1187677948099414,0.0066666666666666,0.0653377630121816,training
282,-481.0059994748916,-0.0133333333333333,0.1173516502763128,0.0133333333333333,0.0764119601328903,training
283,-527.3086586534982,-0.0133333333333333,0.1173112915614981,0.0133333333333333,0.083610188261351,training
284,-448.9158787018978,-0.0133333333333333,0.1176418219794405,0.0133333333333333,0.0736434108527131,training
285,-477.1249894121536,-0.0133333333333333,0.1170388289847045,0.0133333333333333,0.0753045404208195,training
286,-449.828146806717,-0.0133333333333333,0.1171360230736562,0.0133333333333333,0.074750830564784,training
287,-512.785543287906,-0.0133333333333333,0.118240247133328,0.0133333333333333,0.083610188261351,training
288,-448.6197743610561,-0.0133333333333333,0.1174826498947872,0.0133333333333333,0.0681063122923588,training
289,-489.2303191709485,-0.02,0.1185178169923317,0.02,0.0741971207087486,training
290,-540.4607561728028,-0.0133333333333333,0.1182320758247239,0.0133333333333333,0.0847176079734219,training
291,-455.7518088622219,-0.0066666666666666,0.1176802878355348,0.0066666666666666,0.0708748615725359,training
