dag,algo,kind,label,seed,app_timeout_rate,task_timeout_rate,energy,delay_succ,delay_all,E_succ,E_all,UtilityScore_succ,UtilityScore_all,score,runtime_min,inference_time_ms,D_all_src,has_reeval,src_dir,mtime
chain,DGMA_paper,ext_rl,DGMA_paper,5,0.8066666666666666,0.9026666666666666,0.4159053562253136,1.6174039390549684,1.6153551393532637,0.3582501181063653,0.3582501181063653,-0.7095717965756029,-0.7095225079700934,-0.7653673203281511,589.42,0.0,result.json,False,main_comparison_20260822_004654,2026-08-28 19:03
chain,DGMA_paper,ext_rl,DGMA_paper,7,0.7933333333333333,0.7826666666666666,0.4119887514758929,1.2981638398925186,1.5402327679785048,0.3741155672163297,0.3741155672163297,-0.6915783717400249,-0.6976476664700022,-0.7583138836085312,510.42,0.0,result.json,False,main_comparison_20260822_004654,2026-08-28 19:03
chain,DGMA_paper,ext_rl,DGMA_paper,42,0.68,0.793,0.3870796362049855,1.3071024180313016,1.4992167092891833,0.3220745418575614,0.3220745418575614,-0.643942562783572,-0.6493581922294893,-0.7551901664116678,196.32,0.0,result.json,False,main_comparison_20260824_203442,2026-08-28 13:55
chain,GATDQN,ext_rl,GATDQN,1,0.47333333333333333,0.7703333333333333,0.2252293411043277,1.4054466992125845,1.480802503643038,0.2730941906584032,0.2730941906584032,-0.5606143166473512,-0.5631126971589377,2724.8376490944856,47.29,0.0,result.json,False,main_comparison_20260824_203442,2026-08-28 13:56
chain,GATDQN,ext_rl,GATDQN,3,0.29333333333333333,0.776,0.2402581154807402,1.5829244754863416,1.5396037482334453,0.2754784813035419,0.2754784813035419,-0.4893287271636353,-0.4877307753894902,8272.078305044466,54.58,0.0,result.json,False,main_comparison_20260824_203442,2026-08-28 13:56
chain,GATDQN,ext_rl,GATDQN,5,0.22,0.7603333333333333,0.2273926117121664,1.5175454253854466,1.4842127084159225,0.209890610968768,0.209890610968768,-0.2965057538860257,-0.29503207231895945,5782.939223380639,53.45,0.0,result.json,False,main_comparison_20260822_004654,2026-08-28 19:06
chain,GATDQN,ext_rl,GATDQN,7,0.08,0.682,0.2120532860162453,1.3004777554460163,1.2773410179806008,0.1917913605799386,0.1917913605799386,0.5486427352005138,0.5494257985670778,7223.293243174382,53.67,0.0,result.json,False,main_comparison_20260822_004654,2026-08-28 19:07
chain,GATDQN,ext_rl,GATDQN,42,0.14,0.7126666666666667,0.2493903185466159,1.3086138583720166,1.3389392714759076,0.2260580292771584,0.2260580292771584,0.2338772541772667,0.23248788936612885,20059.46290611413,57.44,0.0,result.json,False,main_comparison_20260824_203442,2026-08-28 13:57
chain,PPO,ext_rl,PPO,1,0.72,0.651,0.3289939060797539,1.3275787889904842,1.555529798165082,0.1896231676594846,0.1896231676594846,-0.641109915148295,-0.6475686764340818,-1.0,16.1,0.0,result.json,False,main_comparison_20260824_203442,2026-08-28 13:54
chain,PPO,ext_rl,PPO,3,0.96,0.8856666666666667,0.3552383170332577,0.6380136064409607,1.5988671202146998,0.3701890627842573,0.3701890627842573,-0.7333462869732448,-0.7528402266130592,-1.0,14.03,0.0,result.json,False,main_comparison_20260824_203442,2026-08-28 13:54
